行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
2490,2,,329,1,5/159577VX,6,7,,50.5,生機:159577VX,,6103 ,A,,P100,40M,118,1,34073,34073,159577VX,6103, ,,B,215757A0,I025 ,1,50.5,19.7, ,A,1000,42795,1,2017/1/25,    ,159577,,正常,329,2
2491,3,,329,1,5/159577VX,6,7,,51,生機:159577VX,,6104 ,A,,P100,40M,118,1,34073,34073,159577VX,6104, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,42795,1,2017/1/25,    ,159577,,正常,329,3
2492,4,,329,1,5/159577VX,6,7,,50.9,生機:159577VX,,6105 ,A,,P100,40M,118,1,34073,34073,159577VX,6105, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,42795,1,2017/1/25,    ,159577,,正常,329,4
2493,5,,329,1,5/159577VX,6,7,,51.4,生機:159577VX,,6144 ,A,,P100,40M,118,1,34073,34073,159577VX,6144, ,,B,215757B0,I070 ,1,51.4,19.9, ,A,1000,42795,1,2017/1/25,    ,159577,,正常,329,5
2494,6,,329,1,5/290170GA,6,7,,61.8,生機:290170GA,,6076 ,B,,P100,50M,150,1,5300,5300,290170GA,6076, ,,B,115790A0,I030 ,1,61.8,24.7, ,B,1000,        ,   ,2017/1/25,1893,290170,,正常,329,6
2495,1,,330,1,5/099220JX,6,7,,60.7,生機: 99220JX,,6116 ,A,,P100,50M,140,1,25112,25112, 99220JX,6116, ,,B,225593A1,I074 ,1,60.7,11.4, ,A,1000,        ,   ,2017/1/26,1825,99220,,正常,330,1
2496,2,,330,1,5/099220JX,6,7,,60.1,生機: 99220JX,,6117 ,A,,P100,50M,140,1,25112,25112, 99220JX,6117, ,,B,225593A1,I074 ,1,60.1,11.3, ,A,1000,        ,   ,2017/1/26,1825,99220,,正常,330,2
2497,3,,330,1,5/159577VX,6,7,,51.1,生機:159577VX,,6106 ,A,,P100,40M,118,1,34073,34073,159577VX,6106, ,,B,215757A0,I025 ,1,51.1,20, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,3
2498,4,,330,1,5/159577VX,6,7,,50.6,生機:159577VX,,6107 ,A,,P100,40M,118,1,34073,34073,159577VX,6107, ,,B,215757A0,I025 ,1,50.6,19.8, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,4
2499,5,,330,1,5/159577VX,6,7,,50.8,生機:159577VX,,6108 ,A,,P100,40M,118,1,34073,34073,159577VX,6108, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,5
2500,6,,330,1,5/159577VX,6,7,,50.5,生機:159577VX,,6109 ,A,,P100,40M,118,1,34073,34073,159577VX,6109, ,,B,215757A0,I025 ,1,50.5,19.7, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,6
2501,7,,330,1,5/159577VX,6,7,,50,生機:159577VX,,6145 ,A,,P100,40M,118,1,34073,34073,159577VX,6145, ,,B,215757B0,I070 ,1,50,19.4, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,7
2502,8,,330,1,5/159577VX,6,7,,50.3,生機:159577VX,,6146 ,A,,P100,40M,118,1,34073,34073,159577VX,6146, ,,B,215757B0,I070 ,1,50.3,19.5, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,8
2503,9,,330,1,5/159577VX,6,7,,50.6,生機:159577VX,,6147 ,A,,P100,40M,118,1,34073,34073,159577VX,6147, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,9
2504,10,,330,1,5/159577VX,6,7,,50.5,生機:159577VX,,6148 ,A,,P100,40M,118,1,34073,34073,159577VX,6148, ,,B,215757B0,I070 ,1,50.5,19.5, ,A,1000,42795,1,2017/1/26,    ,159577,,正常,330,10
2505,11,,330,1,5/290128ZX,6,7,,108.9,生機:290128ZX,,6302 ,A,,P100,100M,150,1,19620,19620,290128ZX,6302, ,,B,215651A0,I078 ,1,108.9,14.3, ,A,1000,        ,   ,2017/1/26,1707,290128,,正常,330,11
2506,12,,330,1,5/290128ZX,6,7,,108.7,生機:290128ZX,,6357 ,A,,P100,100M,150,1,19620,19620,290128ZX,6357, ,,B,215651B0,I038 ,1,108.7,14.2, ,A,1000,        ,   ,2017/1/26,1707,290128,,正常,330,12
2507,13,,330,1,5/290128ZX,6,7,,108.7,生機:290128ZX,,6358 ,A,,P100,100M,150,1,19620,19620,290128ZX,6358, ,,B,215651B0,I038 ,1,108.7,14.2, ,A,1000,        ,   ,2017/1/26,1707,290128,,正常,330,13
2508,1,,331,1,5/099220JX,6,7,,60.4,生機: 99220JX,,6118 ,A,,P100,50M,140,1,25112,25112, 99220JX,6118, ,,B,225593A1,I074 ,1,60.4,11.4, ,A,1000,        ,   ,2017/1/27,1825,99220,,正常,331,1
2509,2,,331,1,5/099220JX,6,7,,60.3,生機: 99220JX,,6119 ,A,,P100,50M,140,1,25112,25112, 99220JX,6119, ,,B,225593A1,I074 ,1,60.3,11.3, ,A,1000,        ,   ,2017/1/27,1825,99220,,正常,331,2
2510,3,,331,1,5/159577VX,6,7,,50.8,生機:159577VX,,6110 ,A,,P100,40M,118,1,34073,34073,159577VX,6110, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,3
2511,4,,331,1,5/159577VX,6,7,,50.8,生機:159577VX,,6111 ,A,,P100,40M,118,1,34073,34073,159577VX,6111, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,4
2512,5,,331,1,5/159577VX,6,7,,51,生機:159577VX,,6112 ,A,,P100,40M,118,1,34073,34073,159577VX,6112, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,5
2513,6,,331,1,5/159577VX,6,7,,51,生機:159577VX,,6113 ,A,,P100,40M,118,1,34073,34073,159577VX,6113, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,6
2514,7,,331,1,5/159577VX,6,7,,51,生機:159577VX,,6114 ,A,,P100,40M,118,1,34073,34073,159577VX,6114, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,7
2515,8,,331,1,5/159577VX,6,7,,50.8,生機:159577VX,,6115 ,A,,P100,40M,118,1,34073,34073,159577VX,6115, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,8
2516,9,,331,1,5/159577VX,6,7,,50.5,生機:159577VX,,6149 ,A,,P100,40M,118,1,34073,34073,159577VX,6149, ,,B,215757B0,I070 ,1,50.5,19.5, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,9
2517,10,,331,1,5/159577VX,6,7,,50.5,生機:159577VX,,6150 ,A,,P100,40M,118,1,34073,34073,159577VX,6150, ,,B,215757B0,I070 ,1,50.5,19.5, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,10
2518,11,,331,1,5/159577VX,6,7,,50.6,生機:159577VX,,6151 ,A,,P100,40M,118,1,34073,34073,159577VX,6151, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,11
2519,12,,331,1,5/159577VX,6,7,,50.5,生機:159577VX,,6152 ,A,,P100,40M,118,1,34073,34073,159577VX,6152, ,,B,215757B0,I070 ,1,50.5,19.5, ,A,1000,42795,1,2017/1/27,    ,159577,,正常,331,12
2520,13,,331,1,5/290128ZX,6,7,,109,生機:290128ZX,,6304 ,A,,P100,100M,150,1,19620,19620,290128ZX,6304, ,,B,215651A0,I078 ,1,109,14.3, ,A,1000,        ,   ,2017/1/27,1707,290128,,正常,331,13
2521,14,,331,1,5/290170GA,6,7,,61.9,生機:290170GA,,6079 ,B,,P100,50M,150,1,5300,5300,290170GA,6079, ,,B,115790A0,I030 ,1,61.9,24.8, ,B,1000,        ,   ,2017/1/27,1893,290170,,正常,331,14
2522,15,,331,1,5/292042LX,6,7,,55.4,生機:292042LX,,6054 ,A,,P92/C8,50M,148,1,3900,3900,292042LX,6054, ,,B,215820A0,I018 ,1,55.4,8.9, ,A,1000,        ,   ,2017/1/27,1815,292042,,正常,331,15
2523,1,,332,1,5/099220JX,6,7,,60.3,生機: 99220JX,,6120 ,A,,P100,50M,140,1,25112,25112, 99220JX,6120, ,,B,225593A1,I074 ,1,60.3,11.3, ,A,1000,        ,   ,2017/1/30,1779,99220,,正常,332,1
2524,2,,332,1,5/099220JX,6,7,,60,生機: 99220JX,,6121 ,A,,P100,50M,140,1,25112,25112, 99220JX,6121, ,,B,225593A1,I074 ,1,60,11.3, ,A,1000,        ,   ,2017/1/30,1779,99220,,正常,332,2
2525,3,,332,1,5/159577VX,6,7,,51.1,生機:159577VX,,6116 ,A,,P100,40M,118,1,34073,34073,159577VX,6116, ,,B,215757A0,I025 ,1,51.1,20, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,3
2526,4,,332,1,5/159577VX,6,7,,50.8,生機:159577VX,,6117 ,A,,P100,40M,118,1,34073,34073,159577VX,6117, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,4
2527,5,,332,1,5/159577VX,6,7,,50.8,生機:159577VX,,6118 ,A,,P100,40M,118,1,34073,34073,159577VX,6118, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,5
2528,6,,332,1,5/159577VX,6,7,,50.5,生機:159577VX,,6119 ,A,,P100,40M,118,1,34073,34073,159577VX,6119, ,,B,215757A0,I025 ,1,50.5,19.7, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,6
2529,7,,332,1,5/159577VX,6,7,,50.6,生機:159577VX,,6120 ,A,,P100,40M,118,1,34073,34073,159577VX,6120, ,,B,215757A0,I025 ,1,50.6,19.8, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,7
2530,8,,332,1,5/159577VX,6,7,,50.9,生機:159577VX,,6121 ,A,,P100,40M,118,1,34073,34073,159577VX,6121, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,8
2531,9,,332,1,5/159577VX,6,7,,50.7,生機:159577VX,,6153 ,A,,P100,40M,118,1,34073,34073,159577VX,6153, ,,B,215757B0,I070 ,1,50.7,19.6, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,9
2532,10,,332,1,5/159577VX,6,7,,50.4,生機:159577VX,,6154 ,A,,P100,40M,118,1,34073,34073,159577VX,6154, ,,B,215757B0,I070 ,1,50.4,19.5, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,10
2533,11,,332,1,5/159577VX,6,7,,50.3,生機:159577VX,,6155 ,A,,P100,40M,118,1,34073,34073,159577VX,6155, ,,B,215757B0,I070 ,1,50.3,19.5, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,11
2534,12,,332,1,5/159577VX,6,7,,50.3,生機:159577VX,,6156 ,A,,P100,40M,118,1,34073,34073,159577VX,6156, ,,B,215757B0,I070 ,1,50.3,19.5, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,12
2535,13,,332,1,5/159577VX,6,7,,50.6,生機:159577VX,,6157 ,A,,P100,40M,118,1,34073,34073,159577VX,6157, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,13
2536,14,,332,1,5/159577VX,6,7,,50.5,生機:159577VX,,6158 ,A,,P100,40M,118,1,34073,34073,159577VX,6158, ,,B,215757B0,I070 ,1,50.5,19.5, ,A,1000,42795,1,2017/1/30,    ,159577,,正常,332,14
2537,15,,332,1,5/290128ZX,6,7,,108.8,生機:290128ZX,,6305 ,B,,P100,100M,150,1,19620,19620,290128ZX,6305, ,,B,215651A0,I078 ,1,108.8,14.3, ,B,1000,        ,   ,2017/1/30,1989,290128,,正常,332,15
2538,16,,332,1,5/295026YX,6,7,,61.7,生機:295026YX,,6017 ,C,,TA55/R35/P10,50M,114,1,0,0,295026YX,6017, ,,B,215773A1,I043 ,1,61.7,13.6, ,C,1000,        ,   ,2017/1/30,    ,295026,,正常,332,16
2539,1,,333,1,5/099220JX,6,7,,59.8,生機: 99220JX,,6122 ,A,,P100,50M,140,1,25112,25112, 99220JX,6122, ,,B,225593A1,I074 ,1,59.8,11.2, ,A,1000,        ,   ,2017/1/31,1779,99220,,正常,333,1
2540,2,,333,1,5/099220JX,6,7,,60.4,生機: 99220JX,,6123 ,A,,P100,50M,140,1,25112,25112, 99220JX,6123, ,,B,225593A1,I074 ,1,60.4,11.4, ,A,1000,        ,   ,2017/1/31,1779,99220,,正常,333,2
2541,3,,333,1,5/159577VX,6,7,,51,生機:159577VX,,6122 ,A,,P100,40M,118,1,34073,34073,159577VX,6122, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,3
2542,4,,333,1,5/159577VX,6,7,,51,生機:159577VX,,6123 ,A,,P100,40M,118,1,34073,34073,159577VX,6123, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,4
2543,5,,333,1,5/159577VX,6,7,,51,生機:159577VX,,6124 ,A,,P100,40M,118,1,34073,34073,159577VX,6124, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,5
2544,6,,333,1,5/159577VX,6,7,,50.9,生機:159577VX,,6125 ,A,,P100,40M,118,1,34073,34073,159577VX,6125, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,6
2545,7,,333,1,5/159577VX,6,7,,50.8,生機:159577VX,,6159 ,A,,P100,40M,118,1,34073,34073,159577VX,6159, ,,B,215757B0,I070 ,1,50.8,19.7, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,7
2546,8,,333,1,5/159577VX,6,7,,50.6,生機:159577VX,,6160 ,A,,P100,40M,118,1,34073,34073,159577VX,6160, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,8
2547,9,,333,1,5/159577VX,6,7,,50.7,生機:159577VX,,6161 ,A,,P100,40M,118,1,34073,34073,159577VX,6161, ,,B,215757B0,I070 ,1,50.7,19.6, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,9
2548,10,,333,1,5/159577VX,6,7,,50.6,生機:159577VX,,6162 ,A,,P100,40M,118,1,34073,34073,159577VX,6162, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,        ,   ,2017/1/31,1518,159577,,正常,333,10
2549,11,,333,1,5/290045VX,6,7,,50.9,生機:290045VX,,6785 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6785, ,,B,225598A0,I015 ,1,50.9,13.4, ,A,1000,        ,   ,2017/1/31,1810,290045,,正常,333,11
2550,12,,333,1,5/290128ZX,6,7,,108.7,生機:290128ZX,,6308 ,B,,P100,100M,150,1,19620,19620,290128ZX,6308, ,,B,215651A0,I078 ,1,108.7,14.2, ,B,1000,        ,   ,2017/1/31,1989,290128,,正常,333,12
2551,1,,334,1,5/159577VX,6,7,,50.9,生機:159577VX,,6126 ,A,,P100,40M,118,1,34073,34073,159577VX,6126, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,1
2552,2,,334,1,5/159577VX,6,7,,50.9,生機:159577VX,,6127 ,A,,P100,40M,118,1,34073,34073,159577VX,6127, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,2
2553,3,,334,1,5/159577VX,6,7,,50.9,生機:159577VX,,6128 ,A,,P100,40M,118,1,34073,34073,159577VX,6128, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/2/1,1659,159577,,正常,334,3
2554,4,,334,1,5/159577VX,6,7,,50.9,生機:159577VX,,6129 ,A,,P100,40M,118,1,34073,34073,159577VX,6129, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,4
2555,5,,334,1,5/159577VX,6,7,,50.4,生機:159577VX,,6130 ,A,,P100,40M,118,1,34073,34073,159577VX,6130, ,,B,215757A0,I025 ,1,50.4,19.7, ,A,1000,        ,   ,2017/2/1,1659,159577,,正常,334,5
2556,6,,334,1,5/159577VX,6,7,,50.8,生機:159577VX,,6131 ,A,,P100,40M,118,1,34073,34073,159577VX,6131, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,        ,   ,2017/2/1,1659,159577,,正常,334,6
2557,7,,334,1,5/159577VX,6,7,,50.9,生機:159577VX,,6163 ,A,,P100,40M,118,1,34073,34073,159577VX,6163, ,,B,215757B0,I070 ,1,50.9,19.7, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,7
2558,8,,334,1,5/159577VX,6,7,,50.4,生機:159577VX,,6164 ,A,,P100,40M,118,1,34073,34073,159577VX,6164, ,,B,215757B0,I070 ,1,50.4,19.5, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,8
2559,9,,334,1,5/159577VX,6,7,,50.3,生機:159577VX,,6165 ,A,,P100,40M,118,1,34073,34073,159577VX,6165, ,,B,215757B0,I070 ,1,50.3,19.5, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,9
2560,10,,334,1,5/159577VX,6,7,,50.7,生機:159577VX,,6166 ,A,,P100,40M,118,1,34073,34073,159577VX,6166, ,,B,215757B0,I070 ,1,50.7,19.6, ,A,1000,        ,   ,2017/2/1,1518,159577,,正常,334,10
2561,11,,334,1,5/159577VX,6,7,,50.8,生機:159577VX,,6167 ,A,,P100,40M,118,1,34073,34073,159577VX,6167, ,,B,215757B0,I070 ,1,50.8,19.7, ,A,1000,        ,   ,2017/2/1,1659,159577,,正常,334,11
2562,12,,334,1,5/159577VX,6,7,,50.5,生機:159577VX,,6168 ,A,,P100,40M,118,1,34073,34073,159577VX,6168, ,,B,215757B0,I070 ,1,50.5,19.5, ,A,1000,        ,   ,2017/2/1,1659,159577,,正常,334,12
2563,13,,334,1,5/290045VX,6,7,,51,生機:290045VX,,6786 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6786, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/1,1810,290045,,正常,334,13
2564,14,,334,1,5/290045VX,6,7,,51,生機:290045VX,,6787 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6787, ,,B,225598A0,I015 ,1,51,13.5, ,A,1000,        ,   ,2017/2/1,1810,290045,,正常,334,14
2565,15,,334,1,5/290045VX,6,7,,51.1,生機:290045VX,,6847 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6847, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/1,1810,290045,,正常,334,15
2566,16,,334,1,5/290045VX,6,7,,51.1,生機:290045VX,,6848 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6848, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/1,1810,290045,,正常,334,16
2567,17,,334,1,5/290128ZX,6,7,,109,生機:290128ZX,,6309 ,A,,P100,100M,150,1,19620,19620,290128ZX,6309, ,,B,215651A0,I078 ,1,109,14.3, ,A,1000,        ,   ,2017/2/1,1987,290128,,正常,334,17
2568,18,,334,1,5/295027YX,6,7,,58.8,生機:295027YX,,6014 ,B,,TA55/R35/P10,50M,115,1,19191,19191,295027YX,6014, ,,B,215772A1,I027 ,1,58.8,12.8, ,B,1000,        ,   ,2017/2/1,1291,295027,,正常,334,18
2569,19,,334,1,5/295030YX,6,7,,60.7,生機:295030YX,,6001 ,A,,TA50/L33/R13/P4,50M,130,1,21611,21611,295030YX,6001, ,,B,215773A0,I043 ,1,60.7,14.4, ,A,1000,        ,   ,2017/2/1,    ,295030,,正常,334,19
2570,1,,335,1,5/099220JX,6,7,,60.5,生機: 99220JX,,6124 ,A,,P100,50M,140,1,25112,25112, 99220JX,6124, ,,B,225593A1,I074 ,1,60.5,11.4, ,A,1000,        ,   ,2017/2/2,1779,99220,,正常,335,1
2571,2,,335,1,5/099220JX,6,7,,60.1,生機: 99220JX,,6125 ,A,,P100,50M,140,1,25112,25112, 99220JX,6125, ,,B,225593A1,I074 ,1,60.1,11.3, ,A,1000,        ,   ,2017/2/2,1779,99220,,正常,335,2
2572,3,,335,1,5/159577VX,6,7,,51.1,生機:159577VX,,6132 ,A,,P100,40M,118,1,34073,34073,159577VX,6132, ,,B,215757A0,I025 ,1,51.1,20, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,3
2573,4,,335,1,5/159577VX,6,7,,50.8,生機:159577VX,,6133 ,A,,P100,40M,118,1,34073,34073,159577VX,6133, ,,B,215757A0,I025 ,1,50.8,19.9, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,4
2574,5,,335,1,5/159577VX,6,7,,51,生機:159577VX,,6134 ,A,,P100,40M,118,1,34073,34073,159577VX,6134, ,,B,215757A0,I025 ,1,51,19.9, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,5
2575,6,,335,1,5/159577VX,6,7,,50.9,生機:159577VX,,6135 ,A,,P100,40M,118,1,34073,34073,159577VX,6135, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,6
2576,7,,335,1,5/159577VX,6,7,,50.7,生機:159577VX,,6169 ,A,,P100,40M,118,1,34073,34073,159577VX,6169, ,,B,215757B0,I070 ,1,50.7,19.6, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,7
2577,8,,335,1,5/159577VX,6,7,,50.6,生機:159577VX,,6170 ,A,,P100,40M,118,1,34073,34073,159577VX,6170, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,8
2578,9,,335,1,5/159577VX,6,7,,50.9,生機:159577VX,,6171 ,A,,P100,40M,118,1,34073,34073,159577VX,6171, ,,B,215757B0,I070 ,1,50.9,19.7, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,9
2579,10,,335,1,5/159577VX,6,7,,50.6,生機:159577VX,,6172 ,A,,P100,40M,118,1,34073,34073,159577VX,6172, ,,B,215757B0,I070 ,1,50.6,19.6, ,A,1000,        ,   ,2017/2/2,1659,159577,,正常,335,10
2580,11,,335,1,5/290045VX,6,7,,50.8,生機:290045VX,,6788 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6788, ,,B,225598A0,I015 ,1,50.8,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,11
2581,12,,335,1,5/290045VX,6,7,,50.8,生機:290045VX,,6789 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6789, ,,B,225598A0,I015 ,1,50.8,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,12
2582,13,,335,1,5/290045VX,6,7,,50.7,生機:290045VX,,6790 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6790, ,,B,225598A0,I015 ,1,50.7,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,13
2583,14,,335,1,5/290045VX,6,7,,50.9,生機:290045VX,,6791 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6791, ,,B,225598A0,I015 ,1,50.9,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,14
2584,15,,335,1,5/290045VX,6,7,,51.1,生機:290045VX,,6849 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6849, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,15
2585,16,,335,1,5/290045VX,6,7,,51.1,生機:290045VX,,6850 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6850, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,16
2586,17,,335,1,5/290045VX,6,7,,51.2,生機:290045VX,,6851 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6851, ,,B,225598B0,I064 ,1,51.2,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,17
2587,18,,335,1,5/290045VX,6,7,,51.1,生機:290045VX,,6852 ,A,,AC75/P25,46M,140,1,8308,8308,290045VX,6852, ,,B,225598B0,I064 ,1,51.1,13.4, ,A,1000,        ,   ,2017/2/2,1810,290045,,正常,335,18
2588,19,,335,1,5/295000YA,6,7,,68.9,生機:295000YA,,8896 ,C,,TA65/P35,50M,138,1,12100,12100,295000YA,8896, ,,B,225743B0,I008 ,1,68.9,16.8, ,C,1000,        ,   ,2017/2/2,    ,295000,,正常,335,19
2589,20,,335,1,5/295027YX,6,7,,58.7,生機:295027YX,,6015 ,A,,TA55/R35/P10,50M,115,1,19191,19191,295027YX,6015, ,,B,215772A1,I027 ,1,58.7,12.7, ,A,1000,        ,   ,2017/2/2,1291,295027,,正常,335,20
2590,21,,335,1,5/295027YX,6,7,,58.7,生機:295027YX,,6016 ,A,,TA55/R35/P10,50M,115,1,19191,19191,295027YX,6016, ,,B,215772A1,I027 ,1,58.7,12.7, ,A,1000,        ,   ,2017/2/2,1291,295027,,正常,335,21
2591,1,,336,1,5/099220JX,6,7,,60.4,生機: 99220JX,,6126 ,A,,P100,50M,140,1,25112,25112, 99220JX,6126, ,,B,225593A1,I074 ,1,60.4,11.4, ,A,1000,        ,   ,2017/2/3,1779,99220,,正常,336,1
2592,2,,336,1,5/099220JX,6,7,,60.1,生機: 99220JX,,6127 ,A,,P100,50M,140,1,25112,25112, 99220JX,6127, ,,B,225593A1,I074 ,1,60.1,11.3, ,A,1000,        ,   ,2017/2/3,1779,99220,,正常,336,2
2593,3,,336,1,5/159577VX,6,7,,51.2,生機:159577VX,,6136 ,A,,P100,40M,118,1,34073,34073,159577VX,6136, ,,B,215757A0,I025 ,1,51.2,20, ,A,1000,        ,   ,2017/2/3,1659,159577,,正常,336,3
2594,4,,336,1,5/159577VX,6,7,,50.6,生機:159577VX,,6137 ,A,,P100,40M,118,1,34073,34073,159577VX,6137, ,,B,215757A0,I025 ,1,50.6,19.8, ,A,1000,        ,   ,2017/2/3,1974,159577,,正常,336,4
2595,5,,336,1,5/159577VX,6,7,,50.9,生機:159577VX,,6138 ,A,,P100,40M,118,1,34073,34073,159577VX,6138, ,,B,215757A0,I025 ,1,50.9,19.9, ,A,1000,        ,   ,2017/2/3,1659,159577,,正常,336,5
2596,6,,336,1,5/159577VX,6,7,,51.1,生機:159577VX,,6139 ,A,,P100,40M,118,1,34073,34073,159577VX,6139, ,,B,215757A0,I025 ,1,51.1,20, ,A,1000,        ,   ,2017/2/3,1974,159577,,正常,336,6
2597,7,,336,1,5/159577VX,6,7,,51.3,生機:159577VX,,6140 ,A,,P100,40M,118,1,34073,34073,159577VX,6140, ,,B,215757A0,I025 ,1,51.3,20.1, ,A,1000,        ,   ,2017/2/3,1974,159577,,正常,336,7
2598,8,,336,1,5/159577VX,6,7,,50.7,生機:159577VX,,6173 ,A,,P100,40M,118,1,34073,34073,159577VX,6173, ,,B,215757B0,I070 ,1,50.7,19.6, ,A,1000,        ,   ,2017/2/3,1974,159577,,正常,336,8
