コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
N/B8127,B8127:撚糸賃:Z10F<33T>SD30/12(B07) :BB.F<56T>BR50/30 :<Z1200>WMｼｮｰﾄﾊﾟｰﾝ :,,K,0,1200,,80,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B8137,B8137:撚糸賃:Z10F<33T>SD30/12(B07) :BB.F<56T>BR50/30 :<S1200>WMｼｮｰﾄﾊﾟｰﾝ :,,K,0,1200,,80,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,700,583,500,437.5,388.9,350,350,350,,,,,,,,,表示する,
N/B8167,B8167:撚糸賃:Z10F<33T>SD30/12(B07) :BB.F<84T>BR75/45 :<Z1200>WM :,,K,0,1200,,105,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,460,383,328.6,287.5,255.6,230,230,230,,,,,,,,,表示する,
N/B8177,B8177:撚糸賃:Z10F<33T>SD30/12(B07) :BB.F<84T>BR75/45 :<S1200>WM :,,K,0,1200,,105,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,460,383,328.6,287.5,255.6,230,230,230,,,,,,,,,表示する,
N/B8347,B8347:撚糸賃:ｽﾋﾞｰﾙF<56T>SD50/12(912):TAC110TBR100/40 JCUPS(50):<Z1200>WM :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
N/B8357,B8357:撚糸賃:ｽﾋﾞｰﾙF<56T>SD50/12(912):TAC110TBR100/40 JCUPS(50):<S1200>WM :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
N/B8887,B8887:撚糸賃:Z10F<33T>SD30/12(B07) :TAC<84T>BR75/20(LP9) :<Z1200>WM :,,K,0,1200,,105,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,660,550,471.4,412.5,366.7,330,330,330,,,,,,,,,表示する,
N/B8897,B8897:撚糸賃:Z10F<33T>SD30/12(B07) :TAC<84T>BR75/20(LP9) :<S1200>WM :,,K,0,1200,,105,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,660,550,471.4,412.5,366.7,330,330,330,,,,,,,,,表示する,
N/B9707,B9707:撚糸賃:Z10F<56T>SD50/12(B13) :TAC(ES)<110T>BR100/26 :<Z1200>WS :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
N/B9717,B9717:撚糸賃:Z10F<56T>SD50/12(B13) :TAC(ES)<110T>BR100/26 :<S1200>WS :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WS,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
N/B9847,B9847:撚糸賃:Z10F<56T>SD50/12(B13) :TAC(SJ)<110T>BR100/26 :<Z1200>WM :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/B9857,B9857:撚糸賃:Z10F<56T>SD50/12(B13) :TAC(SJ)<110T>BR100/26 :<S1200>WM :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,500,417,357.1,312.5,277.8,250,250,250,,,,,,,,,表示する,
N/B9867,B9867:撚糸賃:Z10F<56T>SD50/12(B13) :TAC(ES)<110T>BR100/26 :<Z1200>WM :,,K,0,1200,,150,2,2,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,11,SFN,,非対象,N,,,,,,N/WM,,,,,600,500,428.6,375,333.3,300,300,300,,,,,,,,,表示する,
