コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
J/135239DB,整経賃135239DB,ｾｲｹｲﾁﾝ135239DB,反,0.02,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,5950,4958,4250,3719,3306,2975,2975,2975,,,,,,,,,表示する,
J/135426LH,整経賃135426LH,ｾｲｹｲﾁﾝ135426LH,反,0.02,P90/N10,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/135499LX,整経賃135499LX,ｾｲｹｲﾁﾝ135499LX,反,0.02,P82/N18,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/135521LD,整経賃135521LD,ｾｲｹｲﾁﾝ135521LD,反,0.02,P73/R14/N13,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/135539HX,整経賃135539HX,ｾｲｹｲﾁﾝ135539HX,反,0.02,P92/R8,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/135742LX,整経賃135742LX,ｾｲｹｲﾁﾝ135742LX,反,0.02,P95/R5,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,10,,L,,,,,,,3500,2917,2500,2188,1944,1750,1750,1750,,,,,,,,,表示する,
J/159560VX,整経賃159560VX,ｾｲｹｲﾁﾝ159560VX,反,0.025,P100,40M,118,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1600,1333,1143,1000,889,800,800,800,,,,,,,,,表示する,
J/159577VX,整経賃159577VX,ｾｲｹｲﾁﾝ159577VX,反,0.025,P100,40M,118,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,1600,1333,1143,1000,889,800,800,800,,,,,,,,,表示する,
J/171143YX,整経賃171143YX,ｾｲｹｲﾁﾝ171143YX,反,0.02,CU71/P29,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,10000,8333,7143,6250,5556,5000,5000,5000,,,,,,,,,表示する,
J/171144YX,整経賃171144YX,ｾｲｹｲﾁﾝ171144YX,反,0.02,CU38/TA33/P29,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,J,準備,20,,B,,,,,,,10000,8333,7143,6250,5556,5000,5000,5000,,,,,,,,,表示する,
