コード,名称,フリガナ,単位,入数,規格・型番,色,サイズ,数量小数桁,単価小数桁,在庫管理,課税区分,発注ロット,リードタイム,在庫適正数,在庫評価方法,主たる仕入先,標準品質,主たる倉庫,倉庫名,発注連動,分類１,分類１名,分類２,分類２名,分類３,分類３名,分類４,分類４名,分類５,数単位,メモ欄,税抜上代,税抜売上単価１,税抜売上単価２,税抜売上単価３,税抜売上単価４,税抜売上原価,税抜仕入単価,税抜標準原価,税込上代,税込売上単価１,税込売上単価２,税込売上単価３,税込売上単価４,税込売上原価,税込仕入単価,税込標準原価,参照表示,更新日
D/290170GA,染加工:290170GA,ｿﾒｶｺｳ:290170GA,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290170GX,染加工:290170GX,ｿﾒｶｺｳ:290170GX,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290172ZX,染加工:290172ZX,ｿﾒｶｺｳ:290172ZX,M,50,CU62/P38,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290191YX,染加工:290191YX,ｿﾒｶｺｳ:290191YX,M,50,P70/TA30,50M,138,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,80,,81,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290192YX,染加工:290192YX,ｿﾒｶｺｳ:290192YX,M,50,N62/W38,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290193YX,染加工:290193YX,ｿﾒｶｺｳ:290193YX,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290194JX,染加工:290194JX,ｿﾒｶｺｳ:290194JX,M,50,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/290195YX,染加工:290195YX,ｿﾒｶｺｳ:290195YX,M,50,AC79/P21,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/291012ZX,染加工:291012ZX,ｿﾒｶｺｳ:291012ZX,M,60,P61/C39,60M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/291014YX,染加工:291014YX,ｿﾒｶｺｳ:291014YX,M,59,P100,59M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/291052YX,染加工:291052YX,ｿﾒｶｺｳ:291052YX,M,58,P100,58M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/291053YX,染加工:291053YX,ｿﾒｶｺｳ:291053YX,M,50,P100,50M,152,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/291066YX,染加工:291066YX,ｿﾒｶｺｳ:291066YX,M,60,P100,60M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292017YX,染加工:292017YX,ｿﾒｶｺｳ:292017YX,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292023YX,染加工:292023YX,ｿﾒｶｺｳ:292023YX,M,50,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292027YX,染加工:292027YX,ｿﾒｶｺｳ:292027YX,M,50,P100,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292028YX,染加工:292028YX,ｿﾒｶｺｳ:292028YX,M,50,P80/C20,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292030LX,染加工:292030LX,ｿﾒｶｺｳ:292030LX,M,50,P81/C19,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292031YX,染加工:292031YX,ｿﾒｶｺｳ:292031YX,M,50,P88/C12,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292036YX,染加工:292036YX,ｿﾒｶｺｳ:292036YX,M,50,P100,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292037YX,染加工:292037YX,ｿﾒｶｺｳ:292037YX,M,50,P60/C40,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292038LX,染加工:292038LX,ｿﾒｶｺｳ:292038LX,M,50,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292039YX,染加工:292039YX,ｿﾒｶｺｳ:292039YX,M,50,P100,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292040YX,染加工:292040YX,ｿﾒｶｺｳ:292040YX,M,50,P82/C18,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292041YX,染加工:292041YX,ｿﾒｶｺｳ:292041YX,M,50,P81/C19,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292042LX,染加工:292042LX,ｿﾒｶｺｳ:292042LX,M,50,P92/C8,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292043YX,染加工:292043YX,ｿﾒｶｺｳ:292043YX,M,50,P95/N5,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292044YX,染加工:292044YX,ｿﾒｶｺｳ:292044YX,M,50,P100,50M,153,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292045YX,染加工:292045YX,ｿﾒｶｺｳ:292045YX,M,50,P100,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292046YX,染加工:292046YX,ｿﾒｶｺｳ:292046YX,M,50,P87/C13,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292047LX,染加工:292047LX,ｿﾒｶｺｳ:292047LX,M,50,P86/C14,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292048YX,染加工:292048YX,ｿﾒｶｺｳ:292048YX,M,50,P100,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292049LX,染加工:292049LX,ｿﾒｶｺｳ:292049LX,M,50,P93/C7,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292050YX,染加工:292050YX,ｿﾒｶｺｳ:292050YX,M,50,P94/CU6,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292051LX,染加工:292051LX,ｿﾒｶｺｳ:292051LX,M,50,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292052YX,染加工:292052YX,ｿﾒｶｺｳ:292052YX,M,50,P89/C11,50M,143,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292053YX,染加工:292053YX,ｿﾒｶｺｳ:292053YX,M,50,P83/R17,50M,153,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292054LX,染加工:292054LX,ｿﾒｶｺｳ:292054LX,M,50,P84/C16,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292055YX,染加工:292055YX,ｿﾒｶｺｳ:292055YX,M,50,P89/C11,50M,150,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292056LX,染加工:292056LX,ｿﾒｶｺｳ:292056LX,M,50,P95/C5,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292057YX,染加工:292057YX,ｿﾒｶｺｳ:292057YX,M,50,P100,50M,153,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292058LX,染加工:292058LX,ｿﾒｶｺｳ:292058LX,M,50,P86/C14,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292059LX,染加工:292059LX,ｿﾒｶｺｳ:292059LX,M,50,P86/C14,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292060YX,染加工:292060YX,ｿﾒｶｺｳ:292060YX,M,50,P79/R21,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292061YX,染加工:292061YX,ｿﾒｶｺｳ:292061YX,M,50,P94/N6,50M,140,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292062LX,染加工:292062LX,ｿﾒｶｺｳ:292062LX,M,50,P84/C16,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292063LX,染加工:292063LX,ｿﾒｶｺｳ:292063LX,M,50,P100,50M,148,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/292064YX,染加工:292064YX,ｿﾒｶｺｳ:292064YX,M,50,P99/N1,50M,146,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295000YA,染加工:295000YA,ｿﾒｶｺｳ:295000YA,M,50,TA65/P35,50M,138,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295023YX,染加工:295023YX,ｿﾒｶｺｳ:295023YX,M,50,TA73/P27,50M,138,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295025YX,染加工:295025YX,ｿﾒｶｺｳ:295025YX,M,50,TA50/R40/P10,50M,123,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295027YX,染加工:295027YX,ｿﾒｶｺｳ:295027YX,M,50,TA55/R35/P10,50M,115,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295028YX,染加工:295028YX,ｿﾒｶｺｳ:295028YX,M,25,TA57/R34/P9,25M,104,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,50,,E,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295029YX,染加工:295029YX,ｿﾒｶｺｳ:295029YX,M,25,TA57/R34/P9,25M,104,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,50,,E,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/295030YX,染加工:295030YX,ｿﾒｶｺｳ:295030YX,M,50,TA50/L33/R13/P4,50M,130,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/350035YX,染加工:350035YX,ｿﾒｶｺｳ:350035YX,M,50,P100,50M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,160,133.3,114.3,100,88.9,80,80,80,,,,,,,,,表示する,
D/350087YX,染加工:350087YX,ｿﾒｶｺｳ:350087YX,M,30,P100,30M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/350088YX,染加工:350088YX,ｿﾒｶｺｳ:350088YX,M,30,P100,30M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/350089YX,染加工:350089YX,ｿﾒｶｺｳ:350089YX,M,30,P100,30M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/350090YX,染加工:350090YX,ｿﾒｶｺｳ:350090YX,M,30,P100,30M,145,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/390022JX,染加工:390022JX,ｿﾒｶｺｳ:390022JX,M,50,P100,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390023JX,染加工:390023JX,ｿﾒｶｺｳ:390023JX,M,50,P100,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390024CX,染加工:390024CX,ｿﾒｶｺｳ:390024CX,M,50,P100,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390024JX,染加工:390024JX,ｿﾒｶｺｳ:390024JX,M,50,P100,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390025JX,染加工:390025JX,ｿﾒｶｺｳ:390025JX,M,50,P100,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390026CX,染加工:390026CX,ｿﾒｶｺｳ:390026CX,M,50,P100,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390026JX,染加工:390026JX,ｿﾒｶｺｳ:390026JX,M,50,P100,50M,135,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390027CX,染加工:390027CX,ｿﾒｶｺｳ:390027CX,M,50,,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390027JX,染加工:390027JX,ｿﾒｶｺｳ:390027JX,M,50,,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,80,,81,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
D/390028CX,染加工:390028CX,ｿﾒｶｺｳ:390028CX,M,50,,50M,125,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,20,,B,,,,,反,,200,166.7,142.9,125,111.1,100,100,100,,,,,,,,,表示する,
D/390028JX,染加工:390028JX,ｿﾒｶｺｳ:390028JX,M,50,,50M,0,1,1,在庫管理を行わない,課税,0,0,0,月別総平均,SFN,A,HARA,,非対象,D,,80,,81,,,,,反,,0,0,0,0,0,0,0,0,,,,,,,,,表示する,
