行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
502,4,,160,1,5/099394YX,6,7,,58.3,生機: 99394YX,,5194 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5194, ,,B,215448B0,I068 ,1,58.3,14.7, ,A,1000,        ,   ,2016/6/9,1798,99394,,正常,160,4
503,5,,160,1,5/171017YA,6,7,,56.6,生機:171017YA,,5810 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5810, ,,B,225406A0,I044 ,1,56.6,13.9, ,A,1000,        ,   ,2016/6/9,1743,171017,,正常,160,5
504,6,,160,1,5/171017YA,6,7,,57,生機:171017YA,,5811 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5811, ,,B,225406A0,I044 ,1,57,14, ,A,1000,        ,   ,2016/6/9,1743,171017,,正常,160,6
505,7,,160,1,5/171017YA,6,7,,57.1,生機:171017YA,,5855 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5855, ,,B,225406B0,I007 ,1,57.1,14, ,A,1000,        ,   ,2016/6/9,1743,171017,,正常,160,7
506,8,,160,1,5/171017YA,6,7,,57,生機:171017YA,,5856 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5856, ,,B,225406B0,I007 ,1,57,14, ,A,1000,        ,   ,2016/6/9,1743,171017,,正常,160,8
507,9,,160,1,5/171017YA,6,7,,57.3,生機:171017YA,,5946 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5946, ,,B,225449B0,I054 ,1,57.3,13.9, ,A,1000,        ,   ,2016/6/9,1743,171017,,正常,160,9
508,10,,160,1,5/171017YA,6,7,,57.1,生機:171017YA,,5947 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5947, ,,B,225449B0,I054 ,1,57.1,13.8, ,A,1000,        ,   ,2016/6/9,1743,171017,,正常,160,10
509,1,,161,1,5/099394YX,6,7,,57.6,生機: 99394YX,,5149 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5149, ,,B,215448A0,I015 ,1,57.6,14.6, ,A,1000,        ,   ,2016/6/10,1798,99394,,正常,161,1
510,2,,161,1,5/099394YX,6,7,,58.2,生機: 99394YX,,5150 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5150, ,,B,215448A0,I015 ,1,58.2,14.8, ,A,1000,        ,   ,2016/6/10,1798,99394,,正常,161,2
511,3,,161,1,5/171017YA,6,7,,56.8,生機:171017YA,,5857 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5857, ,,B,225406B0,I007 ,1,56.8,14, ,A,1000,        ,   ,2016/6/10,1743,171017,,正常,161,3
512,4,,161,1,5/171017YA,6,7,,56.9,生機:171017YA,,5858 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5858, ,,B,225406B0,I007 ,1,56.9,14, ,A,1000,        ,   ,2016/6/10,1743,171017,,正常,161,4
513,5,,161,1,5/171017YA,6,7,,57.3,生機:171017YA,,5896 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5896, ,,B,225449A0,I035 ,1,57.3,14, ,A,1000,        ,   ,2016/6/10,1743,171017,,正常,161,5
514,6,,161,1,5/171017YA,6,7,,57.1,生機:171017YA,,5897 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5897, ,,B,225449A0,I035 ,1,57.1,14, ,A,1000,        ,   ,2016/6/10,1743,171017,,正常,161,6
515,7,,161,1,5/171017YA,6,7,,50.3,生機:171017YA,,5979 ,B,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5979, ,,B,225450A0,I030 ,1,50.3,12.4, ,B,1000,        ,   ,2016/6/10,1743,171017,,正常,161,7
516,1,,162,1,5/099394YX,6,7,,58.2,生機: 99394YX,,5151 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5151, ,,B,215448A0,I015 ,1,58.2,14.8, ,A,1000,        ,   ,2016/6/13,1798,99394,,正常,162,1
517,2,,162,1,5/099394YX,6,7,,58,生機: 99394YX,,5152 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5152, ,,B,215448A0,I015 ,1,58,14.7, ,A,1000,        ,   ,2016/6/13,1798,99394,,正常,162,2
518,3,,162,1,5/099394YX,6,7,,58.3,生機: 99394YX,,5195 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5195, ,,B,215448B0,I068 ,1,58.3,14.7, ,A,1000,        ,   ,2016/6/13,1798,99394,,正常,162,3
519,4,,162,1,5/099394YX,6,7,,58.4,生機: 99394YX,,5196 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5196, ,,B,215448B0,I068 ,1,58.4,14.8, ,A,1000,        ,   ,2016/6/13,1798,99394,,正常,162,4
520,5,,162,1,5/171017YA,6,7,,51.6,生機:171017YA,,5812 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5812, ,,B,225406A0,I044 ,1,51.6,12.6, ,A,1000,        ,   ,2016/6/13,1743,171017,,正常,162,5
521,1,,163,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5200 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5200, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/14,1768,99208,,正常,163,1
522,2,,163,1,5/099394YX,6,7,,58.4,生機: 99394YX,,5153 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5153, ,,B,215448A0,I015 ,1,58.4,14.8, ,A,1000,        ,   ,2016/6/14,1798,99394,,正常,163,2
523,3,,163,1,5/099394YX,6,7,,58.2,生機: 99394YX,,5154 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5154, ,,B,215448A0,I015 ,1,58.2,14.8, ,A,1000,        ,   ,2016/6/14,1798,99394,,正常,163,3
524,4,,163,1,5/171017YA,6,7,,56.7,生機:171017YA,,5900 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5900, ,,B,225449A0,I035 ,1,56.7,13.9, ,A,1000,        ,   ,2016/6/14,1699,171017,,正常,163,4
525,5,,163,1,5/171017YA,6,7,,57.2,生機:171017YA,,5950 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5950, ,,B,225449B0,I054 ,1,57.2,13.8, ,A,1000,        ,   ,2016/6/14,1699,171017,,正常,163,5
526,6,,163,1,5/171017YA,6,7,,57.2,生機:171017YA,,5951 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5951, ,,B,225449B0,I054 ,1,57.2,13.8, ,A,1000,        ,   ,2016/6/14,1699,171017,,正常,163,6
527,7,,163,1,5/171017YA,6,7,,56,生機:171017YA,,6030 ,B,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6030, ,,B,225450B0,I011 ,1,56,13.9, ,B,1000,        ,   ,2016/6/14,1743,171017,,正常,163,7
528,8,,163,1,5/295003YX,6,7,,63.6,生機:295003YX,,5046 ,A,,TA73/P27,50M,140,1,50,50,295003YX,5046, ,,B,225480A0,I076 ,1,63.6,13.7, ,A,1000,        ,   ,2016/6/14,1885,295003,,下済,163,8
529,1,,164,1,5/096765HC,6,7,,57.8,生機: 96765HC,,5041 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5041, ,,B,225497A0,I031 ,1,57.8,19.7, ,A,1000,        ,   ,2016/6/15,1927,96765,,正常,164,1
530,2,,164,1,5/096765HC,6,7,,58,生機: 96765HC,,5042 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5042, ,,B,225497A0,I031 ,1,58,19.8, ,A,1000,        ,   ,2016/6/15,1927,96765,,正常,164,2
531,3,,164,1,5/099208GX,6,7,,61.9,生機: 99208GX,,5060 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5060, ,1,B,225421B0,I034 ,1,61.9,7.7, ,A,1000,        ,   ,2016/6/15,1768,99208,,正常,164,3
532,4,,164,1,5/099208GX,6,7,,61.9,生機: 99208GX,,5061 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5061, ,1,B,225421B0,I034 ,1,61.9,7.7, ,A,1000,        ,   ,2016/6/15,1768,99208,,正常,164,4
533,5,,164,1,5/099208GX,6,7,,62.4,生機: 99208GX,,5201 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5201, ,1,B,225422B0,I032 ,1,62.4,8, ,A,1000,        ,   ,2016/6/15,1768,99208,,正常,164,5
534,6,,164,1,5/099208GX,6,7,,61.9,生機: 99208GX,,5202 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5202, ,1,B,225422B0,I032 ,1,61.9,7.9, ,A,1000,        ,   ,2016/6/15,1768,99208,,正常,164,6
535,7,,164,1,5/099394YX,6,7,,58.2,生機: 99394YX,,5155 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5155, ,,B,215448A0,I015 ,1,58.2,14.8, ,A,1000,        ,   ,2016/6/15,1798,99394,,正常,164,7
536,8,,164,1,5/099394YX,6,7,,58,生機: 99394YX,,5156 ,A,,P52/CU24/TA24,50M,140,1,38528,38528, 99394YX,5156, ,,B,215448A0,I015 ,1,58,14.7, ,A,1000,        ,   ,2016/6/15,1798,99394,,正常,164,8
537,1,,165,1,5/096765HC,6,7,,58.4,生機: 96765HC,,5043 ,B,,P72/R28,50M,148,1,28014,28014, 96765HC,5043, ,,B,225497A0,I031 ,1,58.4,19.9, ,B,1000,        ,   ,2016/6/16,1927,96765,,正常,165,1
538,2,,165,1,5/096765HC,6,7,,57.9,生機: 96765HC,,5044 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5044, ,,B,225497A0,I031 ,1,57.9,19.7, ,A,1000,        ,   ,2016/6/16,1927,96765,,正常,165,2
539,3,,165,1,5/099208GX,6,7,,61.8,生機: 99208GX,,5062 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5062, ,1,B,225421B0,I034 ,1,61.8,7.7, ,A,1000,        ,   ,2016/6/16,1768,99208,,正常,165,3
540,4,,165,1,5/099208GX,6,7,,61.9,生機: 99208GX,,5063 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5063, ,1,B,225421B0,I034 ,1,61.9,7.7, ,A,1000,        ,   ,2016/6/16,1768,99208,,正常,165,4
541,5,,165,1,5/099208GX,6,7,,61.8,生機: 99208GX,,5203 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5203, ,1,B,225422B0,I032 ,1,61.8,7.9, ,A,1000,        ,   ,2016/6/16,1768,99208,,正常,165,5
542,6,,165,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5204 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5204, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/16,1768,99208,,正常,165,6
543,1,,166,1,5/096765HC,6,7,,58.3,生機: 96765HC,,5045 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5045, ,,B,225497A0,I031 ,1,58.3,19.9, ,A,1000,        ,   ,2016/6/17,1927,96765,,正常,166,1
544,2,,166,1,5/096765HC,6,7,,58,生機: 96765HC,,5046 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5046, ,,B,225497A0,I031 ,1,58,19.8, ,A,1000,        ,   ,2016/6/17,1927,96765,,正常,166,2
545,3,,166,1,5/096765HC,6,7,,58.2,生機: 96765HC,,5047 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5047, ,,B,225497A0,I031 ,1,58.2,19.8, ,A,1000,        ,   ,2016/6/17,1927,96765,,正常,166,3
546,4,,166,1,5/096765HC,6,7,,58,生機: 96765HC,,5048 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5048, ,,B,225497A0,I031 ,1,58,19.8, ,A,1000,        ,   ,2016/6/17,1927,96765,,正常,166,4
547,5,,166,1,5/098795VX,6,7,,55.1,生機: 98795VX,,5002 ,B,,TA67/P23/C10,50M,152,1,34751,34751, 98795VX,5002, ,,B,225483A0,I078 ,1,55.1,15.6, ,B,1000,        ,   ,2016/6/17,1192,98795,,正常,166,5
548,6,,166,1,5/099208GX,6,7,,61.9,生機: 99208GX,,5064 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5064, ,1,B,225421B0,I034 ,1,61.9,7.7, ,A,1000,        ,   ,2016/6/17,1768,99208,,正常,166,6
549,7,,166,1,5/099208GX,6,7,,61.9,生機: 99208GX,,5065 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5065, ,1,B,225421B0,I034 ,1,61.9,7.7, ,A,1000,        ,   ,2016/6/17,1768,99208,,正常,166,7
550,8,,166,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5205 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5205, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/17,1768,99208,,正常,166,8
551,9,,166,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5206 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5206, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/17,1768,99208,,正常,166,9
552,10,,166,1,5/171017YA,6,7,,56.9,生機:171017YA,,6035 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6035, ,,B,225450B0,I011 ,1,56.9,14.1, ,A,1000,        ,   ,2016/6/17,1773,171017,,正常,166,10
553,11,,166,1,5/171017YA,6,7,,56.9,生機:171017YA,,6036 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6036, ,,B,225450B0,I011 ,1,56.9,14.1, ,A,1000,        ,   ,2016/6/17,1773,171017,,正常,166,11
554,1,,167,1,5/096765HC,6,7,,58.4,生機: 96765HC,,5049 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5049, ,,B,225497A0,I031 ,1,58.4,19.9, ,A,1000,        ,   ,2016/6/20,1927,96765,,正常,167,1
555,2,,167,1,5/096765HC,6,7,,57.8,生機: 96765HC,,5050 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5050, ,,B,225497A0,I031 ,1,57.8,19.7, ,A,1000,        ,   ,2016/6/20,1927,96765,,正常,167,2
556,3,,167,1,5/099208GX,6,7,,61.8,生機: 99208GX,,5066 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5066, ,1,B,225421B0,I034 ,1,61.8,7.7, ,A,1000,        ,   ,2016/6/20,1768,99208,,正常,167,3
557,4,,167,1,5/099208GX,6,7,,61.5,生機: 99208GX,,5067 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5067, ,1,B,225421B0,I034 ,1,61.5,7.7, ,A,1000,        ,   ,2016/6/20,1768,99208,,正常,167,4
558,5,,167,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5207 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5207, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/20,1768,99208,,正常,167,5
559,6,,167,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5208 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5208, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/20,1768,99208,,正常,167,6
560,7,,167,1,5/171017YA,6,7,,56.8,生機:171017YA,,5820 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5820, ,,B,225406A0,I044 ,1,56.8,13.9, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,7
561,8,,167,1,5/171017YA,6,7,,57.1,生機:171017YA,,5821 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5821, ,,B,225406A0,I044 ,1,57.1,14, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,8
562,9,,167,1,5/171017YA,6,7,,56.8,生機:171017YA,,5867 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5867, ,,B,225406B0,I007 ,1,56.8,14, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,9
563,10,,167,1,5/171017YA,6,7,,54.4,生機:171017YA,,5868 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5868, ,,B,225406B0,I007 ,1,54.4,13.4, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,10
564,11,,167,1,5/171017YA,6,7,,57.2,生機:171017YA,,5906 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5906, ,,B,225449A0,I035 ,1,57.2,14, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,11
565,12,,167,1,5/171017YA,6,7,,57,生機:171017YA,,5907 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5907, ,,B,225449A0,I035 ,1,57,14, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,12
566,13,,167,1,5/171017YA,6,7,,57.1,生機:171017YA,,5956 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5956, ,,B,225449B0,I054 ,1,57.1,13.8, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,13
567,14,,167,1,5/171017YA,6,7,,57.1,生機:171017YA,,5957 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5957, ,,B,225449B0,I054 ,1,57.1,13.8, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,14
568,15,,167,1,5/171017YA,6,7,,56.9,生機:171017YA,,5988 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5988, ,,B,225450A0,I030 ,1,56.9,14.1, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,15
569,16,,167,1,5/171017YA,6,7,,56.7,生機:171017YA,,5989 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5989, ,,B,225450A0,I030 ,1,56.7,14, ,A,1000,        ,   ,2016/6/20,1773,171017,,正常,167,16
570,1,,168,1,5/096765HC,6,7,,57.7,生機: 96765HC,,5054 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5054, ,,B,225497A0,I031 ,1,57.7,19.7, ,A,1000,        ,   ,2016/6/21,1927,96765,,正常,168,1
571,2,,168,1,5/099208GX,6,7,,62.1,生機: 99208GX,,5209 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5209, ,1,B,225422B0,I032 ,1,62.1,7.9, ,A,1000,        ,   ,2016/6/21,1768,99208,,正常,168,2
572,3,,168,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5210 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5210, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/21,1768,99208,,正常,168,3
573,4,,168,1,5/171017YA,6,7,,56.9,生機:171017YA,,5822 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5822, ,,B,225406A0,I044 ,1,56.9,13.9, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,4
574,5,,168,1,5/171017YA,6,7,,57.1,生機:171017YA,,5823 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5823, ,,B,225406A0,I044 ,1,57.1,14, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,5
575,6,,168,1,5/171017YA,6,7,,56.9,生機:171017YA,,5869 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5869, ,,B,225406B0,I007 ,1,56.9,14, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,6
576,7,,168,1,5/171017YA,6,7,,56.5,生機:171017YA,,5870 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5870, ,,B,225406B0,I007 ,1,56.5,13.9, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,7
577,8,,168,1,5/171017YA,6,7,,57.1,生機:171017YA,,5908 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5908, ,,B,225449A0,I035 ,1,57.1,14, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,8
578,9,,168,1,5/171017YA,6,7,,57.3,生機:171017YA,,5909 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5909, ,,B,225449A0,I035 ,1,57.3,14, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,9
579,10,,168,1,5/171017YA,6,7,,57.4,生機:171017YA,,5958 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5958, ,,B,225449B0,I054 ,1,57.4,13.9, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,10
580,11,,168,1,5/171017YA,6,7,,57,生機:171017YA,,5959 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5959, ,,B,225449B0,I054 ,1,57,13.8, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,11
581,12,,168,1,5/171017YA,6,7,,56.8,生機:171017YA,,5990 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5990, ,,B,225450A0,I030 ,1,56.8,14, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,12
582,13,,168,1,5/171017YA,6,7,,56.9,生機:171017YA,,5991 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5991, ,,B,225450A0,I030 ,1,56.9,14.1, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,13
583,14,,168,1,5/171017YA,6,7,,57.1,生機:171017YA,,6037 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6037, ,,B,225450B0,I011 ,1,57.1,14.2, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,14
584,15,,168,1,5/171017YA,6,7,,56.6,生機:171017YA,,6038 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6038, ,,B,225450B0,I011 ,1,56.6,14, ,A,1000,        ,   ,2016/6/21,1773,171017,,正常,168,15
585,1,,169,1,5/096765HC,6,7,,58.4,生機: 96765HC,,5055 ,A,,P72/R28,50M,148,1,28014,28014, 96765HC,5055, ,,B,225497A0,I031 ,1,58.4,19.9, ,A,1000,        ,   ,2016/6/22,1927,96765,,正常,169,1
586,2,,169,1,5/099208GX,6,7,,61.4,生機: 99208GX,,5068 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5068, ,1,B,225421B0,I034 ,1,61.4,7.7, ,A,1000,        ,   ,2016/6/22,1768,99208,,正常,169,2
587,3,,169,1,5/099208GX,6,7,,61.7,生機: 99208GX,,5069 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5069, ,1,B,225421B0,I034 ,1,61.7,7.7, ,A,1000,        ,   ,2016/6/22,1768,99208,,正常,169,3
588,4,,169,1,5/099208GX,6,7,,62.1,生機: 99208GX,,5211 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5211, ,1,B,225422B0,I032 ,1,62.1,7.9, ,A,1000,        ,   ,2016/6/22,1768,99208,,正常,169,4
589,5,,169,1,5/099208GX,6,7,,62.1,生機: 99208GX,,5212 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5212, ,1,B,225422B0,I032 ,1,62.1,7.9, ,A,1000,        ,   ,2016/6/22,1768,99208,,正常,169,5
590,6,,169,1,5/171017YA,6,7,,57.2,生機:171017YA,,5824 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5824, ,,B,225406A0,I044 ,1,57.2,14, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,6
591,7,,169,1,5/171017YA,6,7,,56.3,生機:171017YA,,5825 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5825, ,,B,225406A0,I044 ,1,56.3,13.8, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,7
592,8,,169,1,5/171017YA,6,7,,56.1,生機:171017YA,,5871 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5871, ,,B,225406B0,I007 ,1,56.1,13.8, ,A,1000,        ,   ,2016/6/22,1041,171017,,正常,169,8
593,9,,169,1,5/171017YA,6,7,,56.8,生機:171017YA,,5872 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5872, ,,B,225406B0,I007 ,1,56.8,14, ,A,1000,        ,   ,2016/6/22,1041,171017,,正常,169,9
594,10,,169,1,5/171017YA,6,7,,56.7,生機:171017YA,,5910 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5910, ,,B,225449A0,I035 ,1,56.7,13.9, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,10
595,11,,169,1,5/171017YA,6,7,,57.1,生機:171017YA,,5911 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5911, ,,B,225449A0,I035 ,1,57.1,14, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,11
596,12,,169,1,5/171017YA,6,7,,56.4,生機:171017YA,,5960 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5960, ,,B,225449B0,I054 ,1,56.4,13.6, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,12
597,13,,169,1,5/171017YA,6,7,,57.1,生機:171017YA,,5961 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5961, ,,B,225449B0,I054 ,1,57.1,13.8, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,13
598,14,,169,1,5/171017YA,6,7,,56.7,生機:171017YA,,6039 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6039, ,,B,225450B0,I011 ,1,56.7,14.1, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,14
599,15,,169,1,5/171017YA,6,7,,57.1,生機:171017YA,,6040 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,6040, ,,B,225450B0,I011 ,1,57.1,14.2, ,A,1000,        ,   ,2016/6/22,1773,171017,,正常,169,15
600,1,,170,1,5/099208GX,6,7,,61.8,生機: 99208GX,,5070 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5070, ,1,B,225421B0,I034 ,1,61.8,7.7, ,A,1000,        ,   ,2016/6/23,1768,99208,,正常,170,1
601,2,,170,1,5/099208GX,6,7,,61.8,生機: 99208GX,,5071 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5071, ,1,B,225421B0,I034 ,1,61.8,7.7, ,A,1000,        ,   ,2016/6/23,1768,99208,,正常,170,2
602,3,,170,1,5/099208GX,6,7,,61.7,生機: 99208GX,,5213 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5213, ,1,B,225422B0,I032 ,1,61.7,7.9, ,A,1000,        ,   ,2016/6/23,1768,99208,,正常,170,3
603,4,,170,1,5/099208GX,6,7,,62.2,生機: 99208GX,,5214 ,A,,CU100,50M,135,1,10853,10853, 99208GX,5214, ,1,B,225422B0,I032 ,1,62.2,8, ,A,1000,        ,   ,2016/6/23,1768,99208,,正常,170,4
604,5,,170,1,5/099432JX,6,7,,52.1,生機: 99432JX,,5001 ,B,,P60/TA31/R9,50M,143,1,27790,27790, 99432JX,5001, ,,B,225496A0,I073 ,1,52.1,19.4, ,B,1000,        ,   ,2016/6/23,1044,99432,,正常,170,5
605,6,,170,1,5/099432JX,6,7,,54.2,生機: 99432JX,,5002 ,B,,P60/TA31/R9,50M,143,1,27790,27790, 99432JX,5002, ,,B,225496A0,I073 ,1,54.2,20.2, ,B,1000,        ,   ,2016/6/23,1044,99432,,正常,170,6
606,7,,170,1,5/171017YA,6,7,,56.9,生機:171017YA,,5826 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5826, ,,B,225406A0,I044 ,1,56.9,13.9, ,A,1000,        ,   ,2016/6/23,1041,171017,,正常,170,7
607,8,,170,1,5/171017YA,6,7,,56.9,生機:171017YA,,5827 ,A,,R65/TA22/P13,50M,130,1,32523,32523,171017YA,5827, ,,B,225406A0,I044 ,1,56.9,13.9, ,A,1000,        ,   ,2016/6/23,1041,171017,,正常,170,8
