行,行番,備考,在庫変換データID,変換先フラグ,商品コード,単位,数単位,入数,ケース,商品名/摘要,ロット,個別コード,品質コード,構成数量,規格型番,色,サイズ,数量,単価,金額,生機,反番,枝番,データ,担当,整経,製織,反数,長さ,重量,初反,格付,前処理,出庫日,出庫反数,検査日,パレット,生機ＮＯ,単価,評価下,親ID,日別行
6349,1,,1267,1,5/116089XF,6,7,,36,生機:116089XF,,6080 ,A,,P100,30M,148,1,20297,20297,116089XF,6080, ,,X,215796B0,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/21,1986,116089,,正常,1267,1
6350,2,,1267,1,5/116089XF,6,7,,36,生機:116089XF,,6081 ,A,,P100,30M,148,1,20297,20297,116089XF,6081, ,,X,215796B0,I014 ,1,36,23.5, ,A,1000,        ,   ,2017/1/21,1986,116089,,正常,1267,2
6351,3,,1267,1,5/116089XF,6,7,,35.7,生機:116089XF,,6082 ,A,,P100,30M,148,1,20297,20297,116089XF,6082, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/21,1986,116089,,正常,1267,3
6352,4,,1267,1,5/116089XF,6,7,,35.8,生機:116089XF,,6083 ,A,,P100,30M,148,1,20297,20297,116089XF,6083, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/21,1986,116089,,正常,1267,4
6353,1,,1268,1,5/116089XF,6,7,,35.9,生機:116089XF,,6084 ,A,,P100,30M,148,1,20297,20297,116089XF,6084, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/23,1986,116089,,正常,1268,1
6354,2,,1268,1,5/116089XF,6,7,,35.6,生機:116089XF,,6085 ,A,,P100,30M,148,1,20297,20297,116089XF,6085, ,,X,215796B0,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/23,1986,116089,,正常,1268,2
6355,3,,1268,1,5/116089XF,6,7,,35.6,生機:116089XF,,6086 ,A,,P100,30M,148,1,20297,20297,116089XF,6086, ,,X,215796B0,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/23,1986,116089,,正常,1268,3
6356,4,,1268,1,5/116089XF,6,7,,35.7,生機:116089XF,,6087 ,A,,P100,30M,148,1,20297,20297,116089XF,6087, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/23,1986,116089,,正常,1268,4
6357,1,,1269,1,5/116089XF,6,7,,35.9,生機:116089XF,,6088 ,A,,P100,30M,148,1,20297,20297,116089XF,6088, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/24,1986,116089,,正常,1269,1
6358,2,,1269,1,5/116089XF,6,7,,35.8,生機:116089XF,,6089 ,A,,P100,30M,148,1,20297,20297,116089XF,6089, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/24,1986,116089,,正常,1269,2
6359,3,,1269,1,5/116089XF,6,7,,35.8,生機:116089XF,,6090 ,A,,P100,30M,148,1,20297,20297,116089XF,6090, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/24,1953,116089,,正常,1269,3
6360,4,,1269,1,5/116089XF,6,7,,35.9,生機:116089XF,,6091 ,A,,P100,30M,148,1,20297,20297,116089XF,6091, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/24,1953,116089,,正常,1269,4
6361,1,,1270,1,5/116089XF,6,7,,35.7,生機:116089XF,,6092 ,A,,P100,30M,148,1,20297,20297,116089XF,6092, ,,X,215796B0,I014 ,1,35.7,23.3, ,A,1000,        ,   ,2017/1/25,1953,116089,,正常,1270,1
6362,2,,1270,1,5/116089XF,6,7,,35.8,生機:116089XF,,6093 ,A,,P100,30M,148,1,20297,20297,116089XF,6093, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/25,1953,116089,,正常,1270,2
6363,3,,1270,1,5/116089XF,6,7,,35.9,生機:116089XF,,6094 ,A,,P100,30M,148,1,20297,20297,116089XF,6094, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/25,1953,116089,,正常,1270,3
6364,4,,1270,1,5/116089XF,6,7,,35.9,生機:116089XF,,6095 ,A,,P100,30M,148,1,20297,20297,116089XF,6095, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/25,1953,116089,,正常,1270,4
6365,5,,1270,1,5/116089XF,6,7,,35.3,生機:116089XF,,6096 ,A,,P100,30M,148,1,20297,20297,116089XF,6096, ,,X,215796B0,I014 ,1,35.3,23.1, ,A,1000,        ,   ,2017/1/25,1953,116089,,正常,1270,5
6366,6,,1270,1,5/116089XF,6,7,,35.8,生機:116089XF,,6097 ,A,,P100,30M,148,1,20297,20297,116089XF,6097, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/25,1953,116089,,正常,1270,6
6367,1,,1271,1,5/116089XF,6,7,,35.8,生機:116089XF,,6098 ,A,,P100,30M,148,1,20297,20297,116089XF,6098, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/26,1953,116089,,正常,1271,1
6368,2,,1271,1,5/116089XF,6,7,,35.6,生機:116089XF,,6099 ,A,,P100,30M,148,1,20297,20297,116089XF,6099, ,,X,215796B0,I014 ,1,35.6,23.3, ,A,1000,        ,   ,2017/1/26,1953,116089,,正常,1271,2
6369,3,,1271,1,5/116089XF,6,7,,35.8,生機:116089XF,,6100 ,A,,P100,30M,148,1,20297,20297,116089XF,6100, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/26,1953,116089,,正常,1271,3
6370,4,,1271,1,5/116089XF,6,7,,35.9,生機:116089XF,,6101 ,A,,P100,30M,148,1,20297,20297,116089XF,6101, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/26,1953,116089,,正常,1271,4
6371,1,,1272,1,5/116089XF,6,7,,35.8,生機:116089XF,,6102 ,A,,P100,30M,148,1,20297,20297,116089XF,6102, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/27,1953,116089,,正常,1272,1
6372,2,,1272,1,5/116089XF,6,7,,35.8,生機:116089XF,,6103 ,A,,P100,30M,148,1,20297,20297,116089XF,6103, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/27,1953,116089,,正常,1272,2
6373,3,,1272,1,5/116089XF,6,7,,35.9,生機:116089XF,,6104 ,A,,P100,30M,148,1,20297,20297,116089XF,6104, ,,X,215796B0,I014 ,1,35.9,23.5, ,A,1000,        ,   ,2017/1/27,1953,116089,,正常,1272,3
6374,4,,1272,1,5/116089XF,6,7,,35.8,生機:116089XF,,6105 ,A,,P100,30M,148,1,20297,20297,116089XF,6105, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/27,1953,116089,,正常,1272,4
6375,5,,1272,1,5/116089XF,6,7,,35.3,生機:116089XF,,6106 ,A,,P100,30M,148,1,20297,20297,116089XF,6106, ,,X,215796B0,I014 ,1,35.3,23.1, ,A,1000,        ,   ,2017/1/27,1953,116089,,正常,1272,5
6376,6,,1272,1,5/116089XF,6,7,,35.8,生機:116089XF,,6107 ,A,,P100,30M,148,1,20297,20297,116089XF,6107, ,,X,215796B0,I014 ,1,35.8,23.4, ,A,1000,        ,   ,2017/1/27,1953,116089,,正常,1272,6
6377,1,,1273,1,5/116089XF,6,7,,34.5,生機:116089XF,,6108 ,B,,P100,30M,148,1,20297,20297,116089XF,6108, ,,X,215796B0,I014 ,1,34.5,22.6, ,B,1000,        ,   ,2017/1/30,1953,116089,,正常,1273,1
6378,1,,1274,1,5/039428PX,6,7,,56.6,生機: 39428PX,,6103 ,A,,P100,50M,160,1,22743,22743, 39428PX,6103, ,,X,215858A0,I071 ,1,56.6,27.2, ,A,1000,        ,   ,2017/2/24,1794,39428,,正常,1274,1
6379,2,,1274,1,5/039428PX,6,7,,56.8,生機: 39428PX,,6104 ,A,,P100,50M,160,1,22743,22743, 39428PX,6104, ,,X,215858A0,I071 ,1,56.8,27.3, ,A,1000,        ,   ,2017/2/24,1794,39428,,正常,1274,2
6380,3,,1274,1,5/039428PX,6,7,,57.1,生機: 39428PX,,6105 ,A,,P100,50M,160,1,22743,22743, 39428PX,6105, ,,X,215858A0,I071 ,1,57.1,27.5, ,A,1000,        ,   ,2017/2/24,1794,39428,,正常,1274,3
6381,4,,1274,1,5/039428PX,6,7,,57.4,生機: 39428PX,,6129 ,B,,P100,50M,160,1,22743,22743, 39428PX,6129, ,,X,215858B0,I072 ,1,57.4,27.7, ,B,1000,        ,   ,2017/2/24,1794,39428,,正常,1274,4
6382,5,,1274,1,5/039428PX,6,7,,56.7,生機: 39428PX,,6130 ,A,,P100,50M,160,1,22743,22743, 39428PX,6130, ,,X,215858B0,I072 ,1,56.7,27.4, ,A,1000,        ,   ,2017/2/24,1794,39428,,正常,1274,5
6383,6,,1274,1,5/039428PX,6,7,,57.1,生機: 39428PX,,6131 ,A,,P100,50M,160,1,22743,22743, 39428PX,6131, ,,X,215858B0,I072 ,1,57.1,27.6, ,A,1000,        ,   ,2017/2/24,1794,39428,,正常,1274,6
6384,1,,1275,1,5/039428PX,6,7,,57.3,生機: 39428PX,,6106 ,A,,P100,50M,160,1,22743,22743, 39428PX,6106, ,,X,215858A0,I071 ,1,57.3,27.6, ,A,1000,        ,   ,2017/2/27,1794,39428,,正常,1275,1
6385,2,,1275,1,5/039428PX,6,7,,57,生機: 39428PX,,6107 ,A,,P100,50M,160,1,22743,22743, 39428PX,6107, ,,X,215858A0,I071 ,1,57,27.4, ,A,1000,        ,   ,2017/2/27,1794,39428,,正常,1275,2
6386,3,,1275,1,5/039428PX,6,7,,57.1,生機: 39428PX,,6108 ,A,,P100,50M,160,1,22743,22743, 39428PX,6108, ,,X,215858A0,I071 ,1,57.1,27.5, ,A,1000,        ,   ,2017/2/27,1794,39428,,正常,1275,3
6387,4,,1275,1,5/039428PX,6,7,,57.1,生機: 39428PX,,6109 ,A,,P100,50M,160,1,22743,22743, 39428PX,6109, ,,X,215858A0,I071 ,1,57.1,27.5, ,A,1000,        ,   ,2017/2/27,1794,39428,,正常,1275,4
6388,1,,1276,1,5/039428PX,6,7,,57.3,生機: 39428PX,,6110 ,A,,P100,50M,160,1,22743,22743, 39428PX,6110, ,,X,215858A0,I071 ,1,57.3,27.6, ,A,1000,        ,   ,2017/2/28,1794,39428,,正常,1276,1
6389,2,,1276,1,5/039428PX,6,7,,57.2,生機: 39428PX,,6111 ,A,,P100,50M,160,1,22743,22743, 39428PX,6111, ,,X,215858A0,I071 ,1,57.2,27.5, ,A,1000,        ,   ,2017/2/28,1900,39428,,正常,1276,2
6390,3,,1276,1,5/039428PX,6,7,,57.2,生機: 39428PX,,6112 ,A,,P100,50M,160,1,22743,22743, 39428PX,6112, ,,X,215858A0,I071 ,1,57.2,27.5, ,A,1000,        ,   ,2017/2/28,1900,39428,,正常,1276,3
6391,4,,1276,1,5/039428PX,6,7,,56.9,生機: 39428PX,,6113 ,A,,P100,50M,160,1,22743,22743, 39428PX,6113, ,,X,215858A0,I071 ,1,56.9,27.4, ,A,1000,        ,   ,2017/2/28,1900,39428,,正常,1276,4
6392,5,,1276,1,5/039428PX,6,7,,57.4,生機: 39428PX,,6132 ,A,,P100,50M,160,1,22743,22743, 39428PX,6132, ,,X,215858B0,I072 ,1,57.4,27.7, ,A,1000,        ,   ,2017/2/28,1794,39428,,正常,1276,5
6393,6,,1276,1,5/039428PX,6,7,,57.4,生機: 39428PX,,6133 ,A,,P100,50M,160,1,22743,22743, 39428PX,6133, ,,X,215858B0,I072 ,1,57.4,27.7, ,A,1000,        ,   ,2017/2/28,1794,39428,,正常,1276,6
6394,7,,1276,1,5/039428PX,6,7,,57.4,生機: 39428PX,,6134 ,A,,P100,50M,160,1,22743,22743, 39428PX,6134, ,,X,215858B0,I072 ,1,57.4,27.7, ,A,1000,        ,   ,2017/2/28,1900,39428,,正常,1276,7
6395,8,,1276,1,5/039428PX,6,7,,57.2,生機: 39428PX,,6135 ,A,,P100,50M,160,1,22743,22743, 39428PX,6135, ,,X,215858B0,I072 ,1,57.2,27.6, ,A,1000,        ,   ,2017/2/28,1900,39428,,正常,1276,8
